System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Duchesne City Water Service District,1004,Public,Active,2006,1/4/03,Duchesne,,,,,,,,,7001,1450,213,119,0,0,378,745,102,0,0,848,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2005,1/9/02,Duchesne,,,,,,,,,7001,1400,197,117,0,0,326,708,91,0,0,800,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2004,2/14/01,Duchesne,,,,,,,,,7001,0,220,48,0,40,276,607,80,0,11,699,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2003,3/1/00,Duchesne,,,,,,,,,7001,1700,0,0,0,,1057.5,513,74,6,11,687,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2001,3/12/98,Duchesne,,,,,,,,,7001,1700,347.04,136.74,0.44,32.02,753.05,484,82,6,11,597,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2000,3/18/97,Duchesne,,,,,,,,,7001,1700,163.0119867,112.3473431,0.500262715,261.0174423,742.4911487,532,69,5,18,698,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1999,3/1/96,Duchesne,,,,,,,,,7001,1700,0,0,0,,0,466,51,2,17,539,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1998,2/7/95,Duchesne,,,,,,,,,7001,1700,185.7233001,69.00556366,0,78.00415433,332.7330181,462,49,2,17,533,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1997,3/5/94,Duchesne,,,,,,,,,7001,1700,179.9994353,27.99936654,0,41.00005893,248.9988608,487,57,2,17,566,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1996,4/6/93,Duchesne,,,,,,,,,7001,1850,821.9991603,132.9992929,12.00016696,242.0013209,1208.999941,577,40,2,9,628,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1995,2/11/92,Duchesne,,,,,,,,,7001,1750,271.0012129,0,0,,271.0012129,500,0,12,,512,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1994,3/7/91,Duchesne,,,,,,,,,7001,1500,300.0011049,30.0004174,0,,330.0015223,460,40,0,,500,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1993,3/21/90,Duchesne,,,,,,,,,7001,1400,0,0,0,,303.6103623,0,0,0,,499,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1992,2/9/89,Duchesne,,,,,,,,,7001,1400,0,0,0,,640.4007258,442,35,5,,482,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1991,3/5/88,Duchesne,,,,,,,,,7001,1500,0,0,0,,604.5383342,0,0,0,,450,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1990,3/3/87,Duchesne,,,,,,,,,7001,1400,0,0,0,,301.9990866,332,51,2,,385,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1989,2/28/86,Duchesne,,,,,,,,,7001,1700,499.9987724,100.0003683,0,,599.9991407,350,50,0,,400,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1988,1/31/85,Duchesne,,,,,,,,,7001,1700,487.6732812,4.925899736,0,,492.5991809,425,0,0,,425,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1987,6/6/84,Duchesne,,,,,,,,,7001,1700,0,0,0,,428.4151677,0,0,0,,438,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1986,3/9/83,Duchesne,,,,,,,,,7001,1800,0,0,0,,285.5180389,0,0,0,,645,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1985,1/28/82,Duchesne,,,,,,,,,7001,0,0,0,0,,215.3922551,0,0,0,,0,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1984,2/12/81,Duchesne,,,,,,,,,7001,2000,0,0,0,,250.0147317,0,0,0,,650,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1982,3/8/79,Duchesne,,,,,,,,,7001,3000,0,0,0,,466.9139131,0,0,0,,500,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1981,6/27/78,Duchesne,,,,,,,,,7001,2500,0,0,0,,538.3870302,0,0,0,,420,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1980,6/28/77,Duchesne,,,,,,,,,7001,1700,0,0,0,,575.1026306,0,0,0,,0,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1979,3/10/76,Duchesne,,,,,,,,,7001,2700,0,0,0,,636.3126894,0,0,0,,498,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2019,2/9/16,Davis,,,,,,,,,6009,9926,500,75,0,9.4,584.4,2462,83,0,21,2566,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2018,1/21/15,Davis,,,,,,,,,6009,9830,508,87,0,9,604,2382,83,0,21,2486,7/14/14,10.60674497,acre feet,Indoor,Metered,4.077419595,acre feet
South Davis Water District (Culinary),1005,Public,Active,2017,1/22/14,Davis,,,,,,,,,6009,9250,508.13,80.33,0,8.9,597.36,2369,87,0,21,2477,7/30/13,7.710759505,acre feet,Indoor,Metered,,
South Davis Water District (Culinary),1005,Public,Active,2016,1/17/13,Davis,,,,,,,,,6009,8940,514,93.8,0,7.2,615,2185,86,0,21,2292,7/14/12,6.99032688,acre feet,Indoor and Outdoor,Metered,,
South Davis Water District (Culinary),1005,Public,Active,2015,1/13/12,Davis,,,,,,,,,6009,10637,517,86,0,7,610,2140,84,0,21,2245,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2014,1/21/11,Davis,,,,,,,,,6009,10637,548,92,0,7,647,2059,77,0,21,2157,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2013,1/6/10,Davis,,,,,,,,,6009,10637,547.15,88.9,0,8.39,4003.54,2046,80,0,20,4144,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2012,3/4/09,Davis,,,,,,,,,6009,9159,676,94,0,16,786,2116,80,0,20,2216,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2011,1/9/08,Davis,,,,,,,,,6009,9159,635.3819101,88.65794144,0,14.77632306,738.8161746,2116,80,0,20,2216,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2010,1/2/07,Davis,,,,,,,,,6009,9092,668.9899934,92.99899957,0,15.99899991,777.9879929,2020,80,0,20,2120,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2009,2/22/06,Davis,,,,,,,,,6009,9159,715.0283183,99.77246379,0,16.62720952,831.4279916,2020,80,0,20,2120,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2008,3/16/05,Davis,,,,,,,,,6009,9092,789.3044999,110.1360826,0,18.3549908,917.7955733,2018,80,0,20,2118,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2007,1/15/04,Davis,,,,,,,,,6009,9412,845.931647,117.7879501,0,19.27439139,982.993989,2018,80,0,20,2118,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2006,1/9/03,Davis,,,,,,,,,6009,9412,789.966273,110.2278513,0,18.37130805,918.565433,2011,80,0,19,2110,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2005,1/8/02,Davis,,,,,,,,,6009,9049,799.3002915,108.2522633,0,21.86895811,929.421513,1995,80,0,19,2094,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2004,2/2/01,Davis,,,,,,,,,6009,9648,776.8052785,118.781648,0,21.58048182,895.5869265,1984,79,0,18,2081,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2003,2/26/00,Davis,,,,,,,,,6009,9628,800.0367041,122.3341825,0,22.22639613,944.5972827,1977,79,0,18,2074,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2002,3/2/99,Davis,,,,,,,,,6009,9588,824.9648282,126.1460006,0,22.92001198,974.0308407,1973,79,0,17,2069,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2001,2/26/98,Davis,,,,,,,,,6009,8814,682.7496526,148.3929597,0,15.36205517,1040.873612,1806,75,0,10,2064,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2000,2/15/97,Davis,,,,,,,,,6009,8798,712.0794724,155.7934719,0,16.12810163,1092.782467,1798,75,0,10,2060,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1999,2/15/96,Davis,,,,,,,,,6009,8798,700.5611536,141.2428858,0,,1059.847994,1796,83,0,,2056,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1998,3/1/95,Davis,,,,,,,,,6009,1005,678.25803,136.7466596,0,,1026.103279,1791,83,0,,2053,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1997,3/1/94,Davis,,,,,,,,,6009,9833,672.9669078,129.5557667,0,,1010.392574,1785,83,0,,2047,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1996,2/26/93,Davis,,,,,,,,,6009,9739,685.1634969,131.9036255,0,,1028.702803,1769,83,0,,2031,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1995,2/29/92,Davis,,,,,,,,,6009,9646,620.1508277,133.2356133,0,274.8529289,1028.23937,1719,81,0,206,2006,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1994,1/22/91,Davis,,,,,,,,,6009,9277,654.0704812,140.2484986,0,286.5093571,1080.828337,1698,81,0,204,1983,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1993,2/17/90,Davis,,,,,,,,,6009,9215,620.1262749,133.5701448,0,200.3567518,954.0531715,1682,81,0,201,1964,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1992,3/1/89,Davis,,,,,,,,,6009,9143,638.0129688,137.4157226,0,206.126653,981.5553444,1663,81,0,200,1944,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1991,1/20/88,Davis,,,,,,,,,6009,9036,617.5697176,131.157835,0,200.046773,948.7773948,1639,81,0,203,1923,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1990,1/20/87,Davis,,,,,,,,,6009,12000,644.9337812,136.9707036,0,208.9103235,990.8148083,1634,80,0,203,1917,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1989,1/8/86,Davis,,,,,,,,,6009,12000,661.4700726,140.4817499,0,214.1707547,1016.122577,1617,80,0,203,1900,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1988,2/11/85,Davis,,,,,,,,,6009,12000,0,0,0,,985.5421006,1603,79,0,1912,3594,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1987,4/19/84,Davis,,,,,,,,,6009,12050,696.2429349,137.5599701,0,183.872635,1017.67554,1798,69,0,,1867,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1986,2/12/83,Davis,,,,,,,,,6009,12000,0,0,0,,1052.429988,0,0,0,,1849,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1985,3/17/82,Davis,,,,,,,,,6009,12000,0,0,0,,1035.120284,0,0,0,,1839,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1984,1/16/81,Davis,,,,,,,,,6009,12000,0,0,0,,908.8085522,0,0,0,,1835,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1983,2/2/80,Davis,,,,,,,,,6009,10600,0,0,0,,977.3291986,0,0,0,,1825,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1982,3/2/79,Davis,,,,,,,,,6009,10500,0,0,0,,965.5592139,0,0,0,,1815,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1981,2/3/78,Davis,,,,,,,,,6009,10300,0,0,0,,969.3955844,1759,47,0,,1806,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1980,1/20/77,Davis,,,,,,,,,6009,10500,0,0,0,,987.6076025,1734,63,0,,1797,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1979,12/30/75,Davis,,,,,,,,,6009,10000,0,0,0,,950.5973689,0,0,0,,1788,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2019,3/30/16,Tooele,,,,,,,,,23008,1505,83.10662046,146.7790159,97.59441639,59.08072917,386.5607819,210,51,3,23,287,6/28/15,1.486972152,acre feet,Indoor and Outdoor,,,
Wendover Municipal Water System,1006,Public,Active,2018,6/19/15,Tooele,,,,,,,,,23008,1480,90.43606815,130.3968689,65.660998,69.63443462,356.1283696,211,50,3,23,287,8/14/14,1.3,acre feet,Indoor and Outdoor,,,
Wendover Municipal Water System,1006,Public,Active,2017,2/21/14,Tooele,,,,,,,,,23008,1407,90.27804521,145.1240622,62.35412283,51.57052732,349.3267576,212,51,3,22,288,7/11/13,3,acre feet,Indoor and Outdoor,Metered,,
Wendover Municipal Water System,1006,Public,Active,2016,1/29/13,Tooele,,,,,,,,,23008,1401,93.74238172,137.3098231,43.54659442,61.329926,335.9287252,211,51,4,24,290,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2015,1/25/12,Tooele,,,,,,,,,23008,1310,99.96516248,124.7090313,47.55787037,65.00046384,337.232528,211,48,4,25,288,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2014,1/20/11,Tooele,,,,,,,,,23008,1427,83.01620502,128.1267607,56.62058958,56.70977439,340.6201946,213,48,4,23,291,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2013,2/6/10,Tooele,,,,,,,,,23008,1401,106.8139279,120.9216549,78.19575968,52.49729938,360.3304872,211,46,4,23,287,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2012,1/2/09,Tooele,,,,,,,,,23008,1310,117.0603,120.7878,111.5956,616.3898,974.2236,212,47,4,22,295,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2011,2/20/08,Tooele,,,,,,,,,23008,1310,115.5896477,123.3583937,29.15285656,62.17278224,343.1191663,212,47,4,22,293,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2010,1/10/07,Tooele,,,,,,,,,23008,1537,123.4616985,124.4062363,44.73296312,64.61183859,364.706888,212,47,4,22,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2009,2/3/06,Tooele,,,,,,,,,23008,1537,121.1195703,108.2961648,20.43201108,62.27859761,317.5316599,206,50,4,22,289,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2008,1/20/05,Tooele,,,,,,,,,23008,1537,124.2691805,124.4396294,22.7450591,72.50767659,343.9615456,203,48,2,22,275,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2007,1/30/04,Tooele,,,,,,,,,23008,1632,124.2219565,124.3998137,34.74405513,73.8201459,357.1859713,188,46,2,11,247,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2006,1/30/03,Tooele,,,,,,,,,23008,0,120.4749299,135.5567787,33.78871177,46.35250509,336.1729254,239,63,4,25,311,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2005,2/8/02,Tooele,,,,,,,,,23008,1625,122.753403,130.3243912,15.26169571,44.03576357,312.3752535,224,30,4,24,312,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2004,2/27/01,Tooele,,,,,,,,,23008,1185,125.6337991,133.3720653,17.42510177,54.95257018,276.4309662,238,58,5,22,301,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2003,3/2/00,Tooele,,,,,,,,,23008,1266,139.066344,145.004131,33.81929406,28.77326989,346.663039,2422,586,73,114,3195,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2002,1/30/99,Tooele,,,,,,,,,23008,1071,117.6650714,267.9562703,12.75893966,58.43102267,457.1783986,2129,821,59,256,3280,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2001,2/25/98,Tooele,,,,,,,,,23008,1177,175.6608071,242.6275087,15.49743301,63.6463382,498.2956694,2571,518,66,212,3374,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2000,2/28/97,Tooele,,,,,,,,,23008,2158,0,0,0,,649.6632587,0,0,0,,0,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1999,1/20/96,Tooele,,,,,,,,,23008,1565,37.89720246,0.47877904,0.822517838,,40.03943175,302,8,3,,315,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1997,4/9/94,Tooele,,,,,,,,,23008,1177,212.301675,130.5071866,111.9176696,46.56739981,501.293931,0,0,0,,326,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1996,3/10/93,Tooele,,,,,,,,,23008,1600,17.90203935,21.98700667,3.879337861,3.894683343,47.66306723,268,18,3,6,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1995,4/30/92,Tooele,,,,,,,,,23008,1100,306.7285642,105.1994176,5.831283177,25.1236232,443.0608958,238,57,4,18,320,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1994,5/31/91,Tooele,,,,,,,,,23008,1600,248.2806922,317.5624745,0,,565.9045486,298,48,0,,348,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1993,3/15/90,Tooele,,,,,,,,,23008,1600,0,0,0,,617.3119135,0,0,0,,320,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1992,5/12/89,Tooele,,,,,,,,,23008,1600,0,0,0,,746.6681889,286,33,1,,320,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1991,2/20/88,Tooele,,,,,,,,,23008,1126,0,0,0,,455.8774424,0,0,0,,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1990,4/10/87,Tooele,,,,,,,,,23008,1126,0,0,0,,799.3001233,0,0,0,,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1988,2/28/85,Tooele,,,,,,,,,23008,1600,0,0,0,,198.644196,250,20,1,,271,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1986,4/12/83,Tooele,,,,,,,,,23008,1400,119.4523013,294.403073,2.805154118,,416.6605285,232,58,1,,291,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1985,1/23/82,Tooele,,,,,,,,,23008,0,0,0,0,,414.0548656,279,52,1,,332,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1984,12/30/80,Tooele,,,,,,,,,23008,2000,0,0,0,,409.7489234,0,0,0,,0,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1983,3/27/80,Tooele,,,,,,,,,23008,1700,0,0,0,,742.2609665,0,0,0,,425,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1982,5/11/79,Tooele,,,,,,,,,23008,1500,0,0,0,,873.6489838,0,0,0,,530,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1981,2/4/78,Tooele,,,,,,,,,23008,1099,0,0,0,,618.729836,426,35,0,,461,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1980,1/13/77,Tooele,,,,,,,,,23008,1230,0,0,0,,514.8654754,365,39,0,,404,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1979,12/30/75,Tooele,,,,,,,,,23008,1200,0,0,0,,372.1862524,0,0,0,,354,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1978,12/30/74,Tooele,,,,,,,,,23008,0,0,0,0,,491.0554254,0,0,0,,361,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1976,12/30/72,Tooele,,,,,,,,,23008,0,0,0,0,,552.4373536,0,0,0,,344,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1975,12/30/71,Tooele,,,,,,,,,23008,0,0,0,0,,265.5412904,0,0,0,,322,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1974,12/30/70,Tooele,,,,,,,,,23008,0,0,0,0,,281.6939448,0,0,0,,310,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1973,12/30/69,Tooele,,,,,,,,,23008,0,0,0,0,,668.8543186,0,0,0,,279,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1972,12/30/68,Tooele,,,,,,,,,23008,0,0,0,0,,354.7967522,0,0,0,,276,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1971,12/30/67,Tooele,,,,,,,,,23008,0,0,0,0,,306.7592552,0,0,0,,276,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1970,12/30/66,Tooele,,,,,,,,,23008,0,0,0,0,,322.193741,0,0,0,,274,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1969,12/30/65,Tooele,,,,,,,,,23008,0,0,0,0,,322.193741,0,0,0,,270,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1968,12/30/64,Tooele,,,,,,,,,23008,0,0,0,0,,319.1584047,0,0,0,,268,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1967,12/30/63,Tooele,,,,,,,,,23008,0,0,0,0,,306.7561861,0,0,0,,196,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1966,12/30/62,Tooele,,,,,,,,,23008,0,0,0,0,,319.1584047,0,0,0,,220,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1965,12/30/61,Tooele,,,,,,,,,23008,0,0,0,0,,319.1584047,0,0,0,,224,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1964,12/30/60,Tooele,,,,,,,,,23008,0,0,0,0,,319.1584047,0,0,0,,229,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1963,12/30/59,Tooele,,,,,,,,,23008,0,0,0,0,,319.1584047,0,0,0,,223,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1962,12/30/58,Tooele,,,,,,,,,23008,0,0,0,0,,322.6234145,0,0,0,,156,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1959,12/30/55,Tooele,,,,,,,,,23008,0,0,0,0,,67.84237612,0,0,0,,130,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2019,2/9/16,Iron,,,,,,,,,11004,6715,1206.356534,11.32417929,1.644921437,220.0972398,1439.422875,2111,20,11,24,2166,7/7/15,13.7823548,acre feet,Indoor and Outdoor,,,
Enoch City Water System (Culinary),1007,Public,Active,2018,1/28/15,Iron,,,,,,,,,11004,6650,1331.278497,12.9936518,1.540579405,219.8885557,1565.701284,2051,19,13,24,2107,6/23/14,10.51092522,acre feet,Indoor and Outdoor,,,
Enoch City Water System (Culinary),1007,Public,Active,2017,2/26/14,Iron,,,,,,,,,11004,6630,1287.46405,14.89942831,30.53845749,147.5825968,1480.484533,1999,20,12,24,2055,6/12/13,10.12731481,acre feet,Indoor and Outdoor,Metered,,
Enoch City Water System (Culinary),1007,Public,Active,2016,1/16/13,Iron,,,,,,,,,11004,6600,1240.05901,11.6157232,1.64799032,160.2356026,1413.558326,1930,18,10,24,1982,6/17/12,9.513538159,acre feet,Indoor and Outdoor,Metered,,
Enoch City Water System (Culinary),1007,Public,Active,2015,1/11/12,Iron,,,,,,,,,11004,6550,1137.1976,20.5277,0,64.9683,1222.6936,2140,10,0,7,2157,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2014,1/12/11,Iron,,,,,,,,,11004,6005,1199.953,170.666,0,107.22,2969.476665,2270,13,0,13,2317,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2013,1/13/10,Iron,,,,,,,,,11004,5980,1594.916,32.849,0,145.522,1844.463,2013,16,0,143,2185,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2012,1/14/09,Iron,,,,,,,,,11004,5879,1331.41,1041.777,0,122.028,2569.723245,1987,19,0,7,2038,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2011,2/13/08,Iron,,,,,,,,,11004,6000,1862.32112,1.15696899,0,80.49680801,1969.133602,1718,2,0,14,1745,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2010,1/11/07,Iron,,,,,,,,,11004,6700,1797.87694,14.3623,0,63.7653,1879.150132,1709,13,0,3,1736,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2009,1/26/06,Iron,,,,,,,,,11004,5500,1440.260673,33.69633824,0,0,1485.499082,1799,22,0,0,1830,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2008,2/10/05,Iron,,,,,,,,,11004,5500,1024.862773,1.678679145,0,483.5762114,1510.51048,1658,12,0,20,1694,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2007,3/31/04,Iron,,,,,,,,,11004,6000,954.4140726,325.0205637,0,0,1283.922172,1737,20,0,0,1780,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2006,4/3/03,Iron,,,,,,,,,11004,5000,807.4063789,403.6639292,0,0,1214.562728,1491,18,0,0,1515,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2005,3/19/02,Iron,,,,,,,,,11004,4886,949.783642,6.37409851,97.3116464,0,1056.292772,1464,11,19,0,1500,,,,,,,
